Date,unix,symbol,open,high,low,close,Volume BTC,Volume USD,ret_1d,SMA_10,SMA_20,EMA_10,EMA_20,RSI_14,BB_upper,BB_lower,vol_14d
2015-01-16,1421366400,BTC/USD,214.77,223.15,198.04,206.6,7308109.72,34657.09,0.0324837581209396,224.378,230.24599999999995,219.36579883505064,226.38000648092023,39.54983922829582,267.0670767481038,193.42492325189613,0.0502741496671585
2015-01-17,1421452800,BTC/USD,206.6,212.84,192.17,200.1,4007435.83,19933.78,-0.0535427111909941,230.66800000000003,230.766,222.20264302061747,228.4621124262803,43.25384847570178,266.45744299990946,195.07455700009052,0.0531457732529654
2015-01-18,1421539200,BTC/USD,200.1,222.0,195.02,211.42,3816641.51,18205.49,-0.0251752120988565,236.957,231.90499999999997,227.1143414696436,231.44759794483613,48.64126065283807,264.82200811761555,198.9879918823844,0.051435615117182
2015-01-19,1421625600,BTC/USD,210.05,220.94,207.7,216.88,2729178.12,12796.47,0.0274777335607352,239.43500000000003,232.7645,230.6019729073422,233.55576614955572,42.57864733619536,264.2979801398529,201.23101986014711,0.0574313924530172
2015-01-20,1421712000,BTC/USD,217.84,217.84,201.98,211.08,2998319.48,14234.73,-0.0766000262478673,241.22200000000004,233.13,233.65130022008495,235.31110995477212,44.46259614730108,264.05178472829357,202.20821527170648,0.0584903394201376
2015-01-21,1421798400,BTC/USD,211.08,228.9,205.0,228.59,4937625.47,22796.06,-0.0189270386266093,243.374,233.612,238.6671447134372,237.86175310790605,50.61271676300579,263.3650318002886,203.8589681997114,0.054597621266761
2015-01-22,1421884800,BTC/USD,228.59,239.0,226.01,233.0,6003089.46,25809.37,-0.0001287387889971,242.313,233.23,240.90651020531212,238.83772711926457,55.91103886508054,263.4470779917884,203.01292200821163,0.0554497597269178
2015-01-23,1421971200,BTC/USD,233.0,240.0,225.55,233.03,3539626.61,15246.43,-0.0678427137085483,240.493,232.536,242.66351247315927,239.4522247107661,53.59444719881011,263.4058372328597,201.66616276714032,0.0561317649660154
2015-01-24,1422057600,BTC/USD,233.03,249.99,230.03,249.99,3297573.46,13633.14,-0.0122486072148247,240.987,232.0075,244.80429302275024,240.12824836453095,58.225607879347486,263.20194294715867,200.81305705284137,0.0529566293065303
2015-01-25,1422144000,BTC/USD,249.99,257.0,241.33,253.09,7019125.49,28139.7,-0.0608905380333951,238.723,231.35100000000003,243.65191369447257,239.0901692450079,61.00700792199879,261.48665693999294,201.2153430600071,0.0527187385440609
2015-01-26,1422230400,BTC/USD,253.09,309.9,253.09,269.5,15614774.92,55355.5,0.0247537929198828,236.114,231.5915,241.5545611821331,237.61650284974556,70.61010647287478,262.52388165732293,200.65911834267703,0.04861184318475
2015-01-27,1422316800,BTC/USD,269.5,278.51,243.1,262.99,5501345.88,21293.57,0.1134208298052499,230.864,229.817,235.3444636670516,234.26034525498193,68.75780831697305,255.15960353520563,204.4743964647944,0.0487211819776688
2015-01-28,1422403200,BTC/USD,262.99,266.45,225.91,236.2,6774004.56,27595.15,0.0061767838125665,226.853,228.495,229.20101114861865,231.2361710712958,59.80482204362801,248.81148312516,208.17851687483997,0.0393574932999155
2015-01-29,1422489600,BTC/USD,236.2,242.18,220.0,234.75,6076004.2,26178.79,0.0092433361994841,226.094,228.933,227.64568029275617,230.71366276301117,56.90527025508485,250.29947586255628,207.5665241374437,0.0397602279792042
2015-01-30,1422576000,BTC/USD,234.75,244.98,227.26,232.6,4653564.37,19832.17,0.0670703734287549,225.038,228.985,226.0669425800353,230.2887851591176,47.89608850256815,250.41604860872147,207.5539513912785,0.0433729478427044
2015-01-31,1422662400,BTC/USD,232.6,234.8,215.75,217.98,4494529.82,19706.27,0.014804469273743,223.85,229.4885,224.61515204226535,230.04549938639315,31.46015233141371,251.7348126038701,207.24218739612988,0.0437776914520477
2015-02-01,1422748800,BTC/USD,217.98,220.81,208.48,214.8,1336586.85,6189.01,-0.0973652141026178,224.147,230.8945,226.08963027387992,231.3155519533819,42.517722209238926,253.6273982857081,208.16160171429195,0.0529858083704107
2015-02-02,1422835200,BTC/USD,214.8,241.98,214.8,237.97,1494778.57,6423.56,0.0467121178799208,224.579,232.448,228.5984370014088,233.0540311063695,50.65899387414144,254.79310463859173,210.1028953614083,0.0459315924440935
2015-02-03,1422921600,BTC/USD,237.97,244.39,223.79,227.35,4178199.28,17756.67,0.0015418502202642,223.02799999999996,232.3835,226.5158674461663,232.53656069651367,41.65640102340566,254.66885849868495,210.098141501315,0.0448764711636077
2015-02-04,1423008000,BTC/USD,227.35,231.0,220.02,227.0,3220391.1,14313.23,0.0460829493087557,223.979,232.96200000000005,226.33050465642552,233.08251445404144,46.15653694796678,255.2978252765153,210.6261747234848,0.0463423503594545
2015-02-05,1423094400,BTC/USD,227.0,228.94,213.64,217.0,953936.47,4314.11,-0.0263819095477386,227.069,233.5965,226.181727913409,233.72277913341424,38.460846893823614,255.94018822317065,211.2528117768294,0.0446758822507147
2015-02-06,1423180800,BTC/USD,216.81,225.86,214.95,222.88,1044545.84,4730.33,-0.0250645203621889,228.77000000000004,234.6465,228.22211189416657,235.4830716737736,39.32708218422504,255.63917499423752,213.65382500576249,0.0443842489043614
2015-02-07,1423267200,BTC/USD,223.37,231.14,221.77,228.61,1444459.22,6356.04,0.0197154199562872,230.137,235.3375,229.40924787064804,236.80971079732873,41.644074360960495,255.596380502209,215.078619497791,0.0440747706565945
2015-02-08,1423353600,BTC/USD,228.3,232.89,219.7,224.19,1232858.74,5456.94,0.0157212758245741,231.772,236.56,229.58685850856983,237.67283824967913,44.220268394261915,258.02450318774834,215.09549681225167,0.0451583197317802
2015-02-09,1423440000,BTC/USD,224.19,225.99,215.0,220.72,4277024.95,19478.94,-0.0010409594930979,232.93199999999996,237.9995,230.78616039936313,239.0920843812243,41.48099606815203,259.82946278033506,216.1695372196649,0.0448582485882802
2015-02-10,1423526400,BTC/USD,220.72,222.0,215.0,220.95,1385375.22,6332.22,0.0083515881708651,235.127,239.754,233.02308493255495,241.02598800030057,41.272354694485834,261.3759524957092,218.13204750429077,0.0448483045877574
2015-02-11,1423612800,BTC/USD,220.95,223.43,217.99,219.12,2057106.38,9298.5,-0.0150139350894542,237.64199999999997,242.4065,235.70599269534495,243.139249895069,41.195672449169926,267.11170898065626,217.7012910193437,0.0448211688940797
2015-02-12,1423699200,BTC/USD,219.55,223.07,218.17,222.46,886601.16,4010.23,-0.0607954065692815,240.317,245.4005,239.39176884986608,245.6675919892868,43.23065221525005,272.6099888873922,218.1910111126078,0.0448025309547479
2015-02-13,1423785600,BTC/USD,223.0,242.35,221.37,236.86,1895018.31,8077.55,-0.081582008530438,241.739,247.769,243.15438414983635,248.11049640921172,42.439798394623864,274.8168345905574,220.72116540944265,0.0451917410074948
2015-02-14,1423872000,BTC/USD,237.0,259.31,236.9,257.9,2698932.39,10813.61,0.1020896542882783,241.945,249.616,244.55313618313332,249.2947591891287,52.854490601067525,278.509302597393,220.72269740260697,0.0392559728013407
2015-02-15,1423958400,BTC/USD,256.99,265.89,227.75,234.01,4533254.41,18474.58,-0.0107376875924752,240.124,250.384,241.58716644605187,248.38894436693175,33.26167076167076,280.9713263784873,219.79667362151275,0.0267303960935587
2015-02-16,1424044800,BTC/USD,234.01,241.23,229.2,236.55,2907774.51,12321.08,-0.0343321358589157,240.523,252.46299999999997,243.2709812118412,249.90251745818776,26.81688745821471,284.00183581327406,220.92416418672587,0.03124451992337
2015-02-17,1424131200,BTC/USD,236.55,248.78,232.01,244.96,2871937.78,11898.41,0.0388905381907629,240.538,254.38,244.76453259225036,251.3080456116812,27.998965873836624,286.50169380460306,222.25830619539695,0.0305610522888105
2015-02-18,1424217600,BTC/USD,244.96,247.0,232.24,235.79,1626634.28,6766.05,-0.0283512589112786,241.348,256.482,244.72109539052823,251.9762609392266,27.998965873836624,291.3894722242396,221.57452777576043,0.029994890558216
2015-02-19,1424304000,BTC/USD,237.37,245.01,235.66,242.67,1138295.79,4730.24,-0.0139374238114587,243.067,259.2045,246.7057832550901,253.6800778801978,29.0933512424446,295.7708888122521,222.63811118774788,0.0295381296255872
2015-02-20,1424390400,BTC/USD,240.59,248.96,239.41,246.1,1115548.64,4559.19,0.0009354536950421,244.381,261.8265,247.60262397844343,254.8390334465344,31.02291783119064,300.839443374826,222.81355662517407,0.0296052517280275
2015-02-21,1424476800,BTC/USD,245.48,247.48,244.0,245.87,381377.02,1553.36,0.0388287983775561,247.171,264.29949999999997,247.9365404180976,255.75893170406437,29.82622861797452,305.33313948900224,223.2658605109977,0.0295170532285689
2015-02-22,1424563200,BTC/USD,245.41,247.42,232.48,236.68,1598342.42,6739.67,-0.0093755231876777,250.484,266.226,248.3957716221193,256.79987188343955,20.684363971152425,307.2343779402613,225.2176220597387,0.0265620285069219
2015-02-23,1424649600,BTC/USD,236.68,240.66,232.05,238.92,873272.09,3706.77,-0.0032124827902707,253.799,268.527,250.99927642703472,258.91775313432794,17.963752665245238,307.6773124438102,229.3766875561898,0.0278896165586971
2015-02-24,1424736000,BTC/USD,239.65,240.88,236.3,239.69,580503.8,2430.95,0.0071008403361343,257.287,270.90099999999995,253.6835600774869,261.0227797800467,17.391304347826136,308.20684895900285,233.59515104099705,0.0277635358814321
2015-02-25,1424822400,BTC/USD,239.94,240.61,236.0,238.0,413399.21,1735.6,0.0054921841994086,260.64399999999995,273.4015,256.7932400947062,263.2683355463674,14.611476019333296,308.5401011048137,238.2628988951863,0.0271451623623715
2015-02-26,1424908800,BTC/USD,237.97,238.55,234.01,236.7,826644.88,3498.78,-0.0646486999130641,264.40299999999996,275.7245,260.96951567130765,265.92816034072183,13.138777555110252,306.93186672851897,244.517133271481,0.0268024966214683
2015-02-27,1424995200,BTC/USD,236.7,256.15,236.16,253.06,5507719.94,22016.89,0.0003162305320578,268.222,276.754,266.36274137604266,269.0048087976399,29.00589496248665,303.59366248555006,249.91433751445,0.0264968810317072
2015-02-28,1425081600,BTC/USD,253.06,254.29,245.2,252.98,906874.89,3613.22,-0.0110628982447911,271.616,277.2015,269.3189061262744,270.68320972370725,30.514030946761096,302.63964092886795,251.76335907113207,0.0266771442009264
2015-03-01,1425168000,BTC/USD,253.47,260.0,245.0,255.81,1275703.25,5062.1,-0.0663868613138686,275.342,277.65700000000004,272.9497741543354,272.54670548409746,30.169843122001836,301.5481878980485,253.76581210195155,0.0267004527116637
2015-03-02,1425254400,BTC/USD,258.34,274.81,256.0,274.0,2598170.67,9781.93,-0.0179211469534049,279.27200000000005,277.8565,276.7586128552988,274.30846395610774,37.38753213367612,301.0355836570333,254.67741634296664,0.0207945069330459
2015-03-03,1425340800,BTC/USD,274.0,284.95,265.89,279.0,6104061.68,22213.49,0.0339843605232925,281.428,277.626,277.3716379342541,274.34093384622435,45.63060179257364,301.05687724891146,254.1951227510885,0.021157530799223
2015-03-04,1425427200,BTC/USD,279.0,283.88,264.94,269.83,3934109.59,14281.76,-0.0144996347699051,281.968,276.96799999999996,277.0097796974217,273.85050583003743,57.7907554671968,300.96861920738974,252.9673807926102,0.034661007815603
2015-03-05,1425513600,BTC/USD,269.83,280.5,262.2,273.8,3070426.12,11360.44,0.001976139939984,283.255,275.823,278.6052862968488,274.2737169700414,57.25717099593748,303.204327026044,248.441672973956,0.0348172230450365
2015-03-06,1425600000,BTC/USD,273.8,276.46,269.0,273.26,1907509.64,6996.36,-0.008454588337748,284.515,274.51699999999994,279.6731276961486,274.3235819142563,56.91469605051382,304.657283521568,244.3767164784319,0.0348311887221198
2015-03-07,1425686400,BTC/USD,273.26,279.48,270.0,275.59,1540760.07,5605.63,0.0025464731347084,286.159,273.32699999999994,281.0982671841816,274.43553790523066,59.77951195342499,305.48786369983,241.1661363001699,0.034679752518865
2015-03-08,1425772800,BTC/USD,275.59,277.59,271.12,274.89,1223277.71,4455.34,-0.0421951219512195,287.046,271.952,282.3223265584442,274.3140155794655,53.06851149297032,306.0014933299316,237.90250667006845,0.0363263292292575
2015-03-09,1425859200,BTC/USD,274.89,289.0,274.17,287.0,3389556.2,11984.22,-0.0111631753031974,285.286,270.823,283.97395468254297,274.25338564046183,63.0520602023193,305.94288934499383,235.70311065500613,0.0340884946571961
2015-03-10,1425945600,BTC/USD,287.0,296.8,283.96,290.24,3744249.17,12857.02,-0.0165023211683779,282.78700000000003,268.5825,283.30150016755255,272.9116367605104,72.38705675591858,305.0485997182103,232.11640028178965,0.0384738553677726
2015-03-11,1426032000,BTC/USD,290.24,296.74,285.83,295.11,1979535.16,6784.55,-0.0015225334957368,279.972,266.45500000000004,281.7596113158976,271.08759852477465,75.6073858114675,302.56408082648045,230.3459191735196,0.0378624265717552
2015-03-12,1426118400,BTC/USD,295.11,297.95,289.0,295.56,2399612.33,8145.87,0.0392405063291139,276.441,263.89849999999996,278.792858274986,268.55892468527725,74.53693847136473,298.68102712025853,229.11597287974135,0.0380598777643499
2015-03-13,1426204800,BTC/USD,295.56,295.84,282.99,284.4,2654225.31,9178.74,0.006013441811107,273.82399999999996,261.4195,275.0668267805384,265.7167062310959,71.57456922162807,293.6762925319896,229.1627074680105,0.0373197653794268
2015-03-14,1426291200,BTC/USD,284.4,287.69,280.46,282.7,1595106.71,5616.62,-0.0129189944134078,271.968,259.85749999999996,272.99278828732474,263.750043729106,67.53201799930774,290.40925845107216,229.30574154892773,0.0380147522590137
2015-03-15,1426377600,BTC/USD,282.7,287.75,281.42,286.4,691987.13,2426.65,-0.0113910942354159,268.39099999999996,258.412,270.83563012895246,261.7553114900645,73.745837361693,287.0915088453645,229.73249115463543,0.0384200881004783
2015-03-16,1426464000,BTC/USD,286.4,294.26,285.78,289.7,1882414.82,6473.86,0.0184208676088026,264.51899999999995,256.7645,267.37688126871967,259.16113375217657,72.04323643614234,282.28621729974344,231.24278270025656,0.0390454376927154
2015-03-17,1426550400,BTC/USD,289.7,292.99,281.9,284.46,1864637.8,6470.43,0.1056006840530139,260.495,255.3045,262.4161882173241,255.94651625240567,71.58703071672358,275.72392086998696,234.88507913001308,0.0390137895188437
2015-03-18,1426636800,BTC/USD,284.46,284.48,249.02,257.29,5650707.75,21120.78,-0.0180145795961984,256.858,253.873,257.51756337672947,252.94509691055364,58.24464207610443,269.01982305522955,238.7261769447705,0.0283383470688622
2015-03-19,1426723200,BTC/USD,257.29,265.95,249.0,262.01,3808281.05,14750.19,-0.0003052386584759,256.36,253.731,257.56813301600266,252.48773869061193,56.228008444757215,268.7959711594457,238.66602884055428,0.0290703263343521
2015-03-20,1426809600,BTC/USD,262.01,265.27,257.0,262.09,1482272.82,5683.15,0.0088144726712855,254.378,252.835,256.5810514640033,251.4853953948869,55.79608938547486,267.9582074095149,237.7117925904851,0.0290942639916247
2015-03-21,1426896000,BTC/USD,262.09,262.62,256.25,259.8,1199360.1,4622.93,-0.0355989457663609,252.938,251.907,255.35684067822623,250.3691212259276,54.558506819813374,266.91635484549636,236.89764515450364,0.0290416694106339
2015-03-22,1426982400,BTC/USD,259.8,272.0,259.24,269.39,1512162.68,5709.7,0.013353897080951,251.356,250.6555,254.36947194005432,249.3763971444463,56.62345403069586,267.00777816849245,234.30322183150753,0.0282674683711488
2015-03-23,1427068800,BTC/USD,269.39,270.07,259.5,265.84,2367965.68,8901.07,0.0765804074029075,249.015,249.05300000000005,251.03157681562195,247.2697021070196,57.33548292539937,263.8860830892368,234.21991691076323,0.0284385470750821
2015-03-24,1427155200,BTC/USD,265.84,266.52,241.84,246.93,4404982.22,17591.02,-0.0030281007751937,247.747,247.576,247.74081610798245,245.3149339077585,42.583826429980306,261.2049300748678,233.94706992513227,0.019134604145368
2015-03-25,1427241600,BTC/USD,246.93,250.0,236.4,247.68,3276219.0,13448.56,-0.0071354124909804,248.433,246.373,247.92099746531187,245.14492695068049,52.97628917260819,263.9248880746855,228.82111192531448,0.0225040025038042
2015-03-26,1427328000,BTC/USD,247.68,253.75,244.91,249.46,2105838.57,8403.54,0.0055221895279939,249.01000000000005,244.81000000000003,247.9745524576034,244.87807715601525,55.01776950414622,266.86228839391026,222.75771160608983,0.0223736069232828
2015-03-27,1427414400,BTC/USD,249.46,250.52,245.12,248.09,1449279.37,5845.29,-0.0167254567793587,250.11400000000003,243.4125,247.6444530037375,244.3957694882274,60.01805054151624,267.65751527147813,219.16748472852183,0.0242947982246524
2015-03-28,1427500800,BTC/USD,248.09,253.83,247.17,252.31,1492447.63,5943.83,0.0417853751187085,250.888,242.3875,247.54544256012363,244.00690311856712,61.545580749652935,267.5170952014442,217.25790479855576,0.0239523969468527
